ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,BaseAnnotation,BaseAnnotator,BaseComment,Coverage,OneToThirty,BaseInSource
numerals-uppe1437-1,"Upper Tanana, USA",uppe1437,Upper Tanana,tau,North America,62.6867,-141.37,Athabaskan-Eyak-Tlingit,,Eugene Chan,"Upper Tanana is an endangered language. 11 tsʼehłaɡn deetaan uk’et tsʼehłaɡn means ''ten on top of it, one''). For Upper Tanana (Northway Dialect) use the followingː tsʼehłeɡn in place of Tetlin's tsʼehłaɡn, laakay in place of Tetlin's laakey, otherwise the two dialects are the same. Note that the Phonetic transcriptions between IPA and phonetic Americanist ː 1. ł = IPA [ɬ], 2. tsʼ =IPA [tsʼ], voiceless ejective affricate.",0.24691358024691357,1.0,
numerals-uppe1438-1,"Upper Kuskokwim, USA",uppe1438,Upper Kuskokwim,kuu,North America,62.2976,-155.951,Athabaskan-Eyak-Tlingit,,Eugene Chan,"Most of these numerals above were taken from the publication: Raymond Collins, Betty Petruska. 1979. Dinak'i (Our words). Upper Kuskokwim Athabaskan Junior Dictionary. Anchorage: NBMDC. Not all of the cells of the table can be filled on the basis of that dictionary. During this visit to Upper Kuskokwim, I tried to verify this list and make it more complete. But it is very problematic. Modern Upper Kuskokwim speakers, including the most proficient and literate ones, do not really know numerals beyond 4 or 5. I think that most of the other numerals were artificially created by Raymond Collins, with the help of language speakers, for educational purposes. So I do not think that these data have much value. I corrected some spelling errors that I found in the dictionary and also added some comments. Additional explanations for the following higher number over 4ː 5. ts’ihulo’ – this numeral is derived from the root ‘hand’ 6. donants’ełk’e, literally ‘one across’, that is [one full hand – implied] plus one of the other side. The following three numbers are constructed likewise. 11. hwlozrunh ts’ełk’e mik’ide’ – lit. ten plus one on top 20. ts’ełk’inh dina – lit. one person, that is twenty fingers and toes 22. ts’ełk’inh dina notek’a mik’ide’ – this one I constructed with the help of a consultant by analogy 70. donannotek’a dina – this one was constructed by a consultant by analogy; but this is apparently wrong, as this would mean 140; the “correct” form would be tohina dina hwlozrunh mik’ide’. Note that the Phonetic transcriptions between IPA and phonetic Americanist ː 1. ł = IPA [ɬ], 2. tsʼ =IPA [tsʼ], voiceless ejective affricate.",0.14814814814814814,0.5862068965517241,
numerals-uppe1439-1,"Upper Chehalis, USA",uppe1439,Upper Chehalis,cjh,North America,46.7981,-123.169,Salishan,decimal,Eugene Chan,Upper Chehalis has a decimal system. There are some missing terms.,0.12962962962962962,0.3793103448275862,
numerals-urak1238-1,"Urak Lawoi', Thailand",urak1238,Urak Lawoi',urk,Eurasia,7.5258,99.0768,Austronesian,decimal,Russell Barlow,"Urak Lawoi' has a decimal system. There are two forms for oneː sa is used in series counting and sə- is a bound form used before hundreds, thousands and qualifiers.",0.24691358024691357,1.0,
numerals-ural1274-1,"Urali, India",ural1274,Urali of Idukki,url,Eurasia,10.8519,76.8007,Dravidian,decimal,Mamta Kumari,"Subtractive morphology (series of 9); Urali numeral system is decimal. Please note that the sound [r] in onɽ͡rɯ ‘one’, a:rɯ ‘six’ and a:yira ‘thousand’ are phonetically different. IPA [ɽ͡r] is a ''retroflex trill'', and traditional symbol <ë> a centralized vowel may be nearer to IPA [ɤ]. Other higher numerals are: 400. naːnurɯ, 500. aynuːrɯ, 3,000. muːnɽ͡raː yira, 4,000. naːlaːyira, 6,000.aːraːyira, 7,000.ëːlaːyira, 8,000. eʈʈaːyira, 9,000. ombada.yira, 10,000, pattaːyira.",0.24691358024691357,1.0,
numerals-urap1240-1,"Ura, Papua New Guinea",urap1240,Ura (Papua New Guinea),uro,Papunesia,-4.64226,151.953,Baining,quinary,Russell Barlow,"Ura has a complex counting system similar to that of Qairaq. Note: The numbers 1-4 are not referring to the fingers on the hand, even though the whole numbering system is a base 5. The Uramät or Ura-speaking Baining people have names for the five fingers apart from the numbering system. The numbers 1, 2 and 3/plural have complexity as previously submitted. The words 5 = 'one hand', 10 = 'two hand'. 15 = 'two hands plus one foot', 20 = 'an erect (whole) man, 25 = 'ɑ.mɑ ɾu.ʏɑ ɑ mɑ ɻək.təm.ɡɑ dɑ ɡɑ.ɾɑ.ɛt', 26 = 'ɑ.mɑ ɾu.ʏɑ ɑ mɑ ɻək.təm.ɡɑ dɑ ɡɑ.ɾɑ.ɛt dɑ sə.ɡək', 27 = 'ɑ.mɑ ɾu.ʏɑ ɑ mɑ ɻək.təm.ɡɑ dɑ ɡɑ.ɾɑ.ɛt dɑ u.di.om', 28 = 'ɑ.mɑ ɾu.ʏɑ ɑ mɑ ɻək.təm.ɡɑ dɑ ɡɑ.ɾɑ.ɛt dɑ də.βɑ-uŋ', 29 = 'ɑ.mɑ ɾu.ʏɑ ɑ mɑ ɻək.təm.ɡɑ dɑ ɡɑ.ɾɑ.ɛt dɑ le.βɑ.ɛt', 30 = 'ɑ.mɑ ɾu.ʏɑ ɑ mɑ ɻək.təm.ɡɑ dɑ ɡɑ.ɾɑ.ɛt dɑ ŋə.ɻɪ.ji.sɛm', 40 = ' ɑ.mɑ ɾu.i.om ɑ mɑ u.di.om' = 'two men', 50 = 'ɑ.mɑ ɾu.i.om ɑ mɑ u.di.om nɑ ɻɑ dɑ ŋə.ɻɪ.ji.sɛm', 60 = 'three peoples', 70 = 'ɑ.mɑ ɾu.βɛk ɑ mɑ də.βɑ-uŋ nɑ ɻɑ dɑ ŋə.ɻɪ.ji.sɛm', 80 = 'four people', 90 = 'ɑ.mɑ ɾu.βɛk ɑ mɑ le.βɑ.ɛt nɑ ɻɑ dɑ ŋə.ɻɪ.ji.sɛm', 100 = 'five people', 200 = 'ɑ.mɑ ɾu.βɛk ɑ mɑ ŋə.ɻɪ.ji.sɛm nɑ ɻɑ'='ten people', 1000 = 'ɑ.mɑ ɾu.βɛk ɑ mɑ ɾu.i.om ɑ.mɑ.u.di.om dɑ ŋə.ɻɪ.ji.sɛm nɑ ɻɑ'= '50 people' 2000 = 'ɑ.mɑ ɾu.βɛk ɑ mɑ ŋə.ɻɪ.ji.sɛm nɑ ɻɑ nɑ ɑ.mɑ ɾu.βɛk'= '100 people'",0.2345679012345679,1.0,
barlowpacific-urap1240-1,Baining (Uramot dialect),urap1240,Ura (Papua New Guinea),uro,Papunesia,-4.64226,151.953,Baining,quinary,Russell Barlow,,0.037037037037037035,0.20689655172413793,
numerals-urar1246-1,"Urarina, Peru",urar1246,Urarina,ura,South America,-4.44006,-75.4211,Urarina,,Eugene Chan,"Urarina numerals represent a mixed class that can be divided into native and borrowed forms. The native numbers include lexemes from 'one' to 'five', while the other numerals are loans from Quechua. This includes word for up to 'thousand'. The two types of numerals further differ from each other in that the native numerals are verbs, whereas the loans are to be analyzed as nouns. The term for 'one can be described as a combination of the root /le/ with the participle form of the continuous suffix ( surfacing as -hii here ). The problems regarding the status of ' le= ' being a form ''between'' clitic and root were discussed. Note that the word for 'two' is related to 'help', huruatahania.",0.24691358024691357,1.0,
numerals-urat1244-1,"Urat, Papua New Guinea",urat1244,Urat,urt,Papunesia,-3.60065,142.79,Nuclear Torricelli,binary,Russell Barlow,"Urat could have some big numbers, but in practice they are not used any more. 20 can be either: hand around round, leg around round; or two men ''miyeʔ hoi''. 70 means literally five men, two men. Nowadays any numbers above twenty are expressed in loan words from Melanesian Pidgin. Really big numbers like 1000 never existed in the language.",0.15432098765432098,0.7931034482758621,
barlowpacific-urat1244-1,Urat,urat1244,Urat,urt,Papunesia,-3.60065,142.79,Nuclear Torricelli,binary,Russell Barlow,,0.06172839506172839,0.3448275862068966,
barlowpacific-urat1244-2,Urat (from CSQ),urat1244,Urat,urt,Papunesia,-3.60065,142.79,Nuclear Torricelli,binary,Russell Barlow,,0.037037037037037035,0.20689655172413793,
barlowpacific-urat1244-3,Urat (from SIL word list),urat1244,Urat,urt,Papunesia,-3.60065,142.79,Nuclear Torricelli,binary,Russell Barlow,,0.037037037037037035,0.20689655172413793,
numerals-urav1235-1,"Ura, Erromang Island, Vanuatu",urav1235,Ura (Vanuatu),uur,Papunesia,-18.6747,169.084,Austronesian,quinary,Russell Barlow,"Ura has a quinary counting system. However, numerals beyond five have been replaced by Bislama numerals now. Ura is a serious endangered language with less than 10 speakers.",0.24691358024691357,1.0,
sand-Urdu,Urdu,urdu1245,Urdu,urd,Eurasia,25,67,Indo-European,decimal,Mamta Kumari,,0.7098765432098766,1.0,
googleuninum-urd,Urdu,urdu1245,Urdu,urd,Eurasia,25.0,67.0,Indo-European,,,,0.6790123456790124,1.0,
numerals-urdu1245-1,"Urdu, Pakistan, India, Nepal",urdu1245,Urdu,urd,Eurasia,25.0,67.0,Indo-European,,Eugene Chan,"Urdu's numeral and phonological systems are very similar to that of Hindi. Note that the Word-final /h/ is variably realized. The data is based on the dialect of Karachi city, Pakistan.",0.25925925925925924,1.0,
numerals-urho1239-1,"Urhobo, Nigeria",urho1239,Urhobo,urh,Africa,5.31155,5.86148,Atlantic-Congo,vigesimal,Enock Appiah Tieku,"Urhobo has a vigesimal system. Tone markingsː á = High tone, à = Low tone, ǎ = Rising (low-high) tone and downstepped high tone unmarked.",0.24691358024691357,1.0,
barlowpacific-urig1240-1,Kobuka (Ere Village),urig1240,Urigina,urg,Papunesia,-5.58982,145.507,Nuclear Trans New Guinea,,,,0.037037037037037035,0.20689655172413793,
barlowpacific-urig1240-2,Kobuka (Yakumbu Village),urig1240,Urigina,urg,Papunesia,-5.58982,145.507,Nuclear Trans New Guinea,,,,0.037037037037037035,0.20689655172413793,
barlowpacific-urig1240-3,Urigina,urig1240,Urigina,urg,Papunesia,-5.58982,145.507,Nuclear Trans New Guinea,,,,0.030864197530864196,0.1724137931034483,
barlowpacific-urig1240-4,Urigina,urig1240,Urigina,urg,Papunesia,-5.58982,145.507,Nuclear Trans New Guinea,,,,0.012345679012345678,0.06896551724137931,
barlowpacific-urii1240-3,Urii: Another Urii-speaking informant,urii1240,Uri,uvh,Papunesia,-6.41993,146.608,Nuclear Trans New Guinea,binary,Russell Barlow,,0.12962962962962962,0.7241379310344828,
numerals-urii1240-1,"Uri, Papua New Guinea",urii1240,Uri,uvh,Papunesia,-6.41993,146.608,Nuclear Trans New Guinea,binary,Russell Barlow,"The traditional Uri system is a digit-tally one, according to Smith, and the first five numerals given above. There is a basic numeral set ( 1, 2, 3) or, possibly, (1,2) depending on where the numeral 3 can be regarded as a compound which contains the numerals 2. The numeral 4 and 5 have the constructions respectively' 2+ 2 ' and ' 2+ 2 + 1'. Smith gives two further sets of data collected from Uri informants which therefore probably unreliable. The system shown is most unusual and is worthy of further investigation. No details about it, however, were elicited from the informant. Numerals with an asterisk are taken from Smith (1984).",0.12345679012345678,0.6896551724137931,
barlowpacific-urii1240-2,Urii,urii1240,Uri,uvh,Papunesia,-6.41993,146.608,Nuclear Trans New Guinea,binary,Russell Barlow,,0.08024691358024691,0.4482758620689655,
barlowpacific-urii1240-1,Urii,urii1240,Uri,uvh,Papunesia,-6.41993,146.608,Nuclear Trans New Guinea,binary,Russell Barlow,,0.030864197530864196,0.1724137931034483,
barlowpacific-urii1240-4,Urii: Siara village (normal traditional system),urii1240,Uri,uvh,Papunesia,-6.41993,146.608,Nuclear Trans New Guinea,binary,Russell Barlow,,0.030864197530864196,0.1724137931034483,
barlowpacific-urim1251-1,Urimo,urim1251,Urimo,urx,Papunesia,-3.86066,143.701,Nuclear Torricelli,binary,Russell Barlow,,0.06790123456790123,0.3793103448275862,
numerals-urim1251-1,"Urimo, Papua New Guinea",urim1251,Urimo,urx,Papunesia,-3.86066,143.701,Nuclear Torricelli,binary,Russell Barlow,"Urimno has a traditional numbers up to ten. The left column was spelled by Greg Sukwei and a few other Urimo speakers. The right column is IPA transcription by Joyce Wood. The IPA column includes up to 6 because that is how far they counted on the recording. Afterwards, they added numerals up to 10 to the written version.",0.06172839506172839,0.3448275862068966,
numerals-urim1252-1,"Urim, Papua New Guinea",urim1252,Urim,uri,Papunesia,-3.58018,142.653,Nuclear Torricelli,binary,Russell Barlow,"The Urim counting system is a finger-and-toe tally system with three numerals. The numerals 5, 10, 15, 100, 105, 110, 200... 415) are tally-directions which contain phrases with names of body parts but no numerals. The words used in the phrases are: hand, leg, person, other, whole, plus, over. e.g. 115 'kɑmɑl wɑmbomis wɑmbomis yikakwomis means 'person hand-other- whole-hand-hand leg-other-whole. All other numerals are combinations of tally directions and numerals. e.g. 8 wɑmbomis wɑmbom wɾau.r means 'hand-other-whole hand-other three. There are three basic numerals 1, 2, and 3, The tally-direction for 5 means 'whole other hand' and for 10 'hand-hand' 15 'hand-hand whole-other-leg. 20 is 'one person'. The system has a modified (2, 5, 20 ) cyclic structure. Tallying begin on the little finger of the left hand. Phonological notes: (pm, tn and) kɡ are prestopped nasals (had to invent the term), unvoiced before silence or unvoiced sounds. kg is shortened from kng. wr-combination is actually ur, but the u is unstressed and reduced. We have been writing the homorganic p there between m and w, because the village people like to write it. I think all other things are straight forward",0.24691358024691357,1.0,
barlowpacific-urim1252-1,Kalp,urim1252,Urim,uri,Papunesia,-3.58018,142.653,Nuclear Torricelli,binary,Russell Barlow,,0.06172839506172839,0.3448275862068966,
numerals-urip1239-1,"Uripiv-Wala-Rano-Atchin, Vanuatu",urip1239,Uripiv-Wala-Rano-Atchin,upv,Papunesia,-16.00951,167.34643,Austronesian,decimal,Russell Barlow,"The above data was taken from Atchin dialect. Atchin has a decimal counting system. Numeral etes 'one ' is only used to represent the first single digit numeral when counting without a noun. For two decimal digits, and when used as a noun modifier, sa is used to represent 'one'. roman is a linking word between the numeral fro tens and the numeral for unites.",0.25925925925925924,1.0,
numerals-urip1239-2,"Uripiv-Wala-Rano-Atchin, Vanuatu",urip1239,Uripiv-Wala-Rano-Atchin,upv,Papunesia,-16.00951,167.34643,Austronesian,decimal,Russell Barlow,Uripiv-Wala-Rano-Atchin has a decimal system.,0.24074074074074073,1.0,
barlowpacific-urua1242-2,Uruava,urua1242,Uruava,urv,Papunesia,-6.23314,155.573,Austronesian,decimal,Russell Barlow,,0.10493827160493827,0.4827586206896552,
barlowpacific-urua1242-1,Uruava,urua1242,Uruava,urv,Papunesia,-6.23314,155.573,Austronesian,decimal,Russell Barlow,,0.012345679012345678,0.06896551724137931,
numerals-urua1244-1,"Uruangnirin, Papua, Indonesia",urua1244,Uruangnirin,urn,Papunesia,-3.45498,132.745,Austronesian,decimal,Russell Barlow,"Uruangnirin has a decimal system with special substructure for numbers 7, 8 and 9. Numbers 100 and 1000 are Malay loanwords.",0.21604938271604937,0.8620689655172413,
barlowpacific-urua1244-2,uruaŋnirin (tubiruasa),urua1244,Uruangnirin,urn,Papunesia,-3.45498,132.745,Austronesian,decimal,Russell Barlow,,0.12345679012345678,0.41379310344827586,
numerals-urua1244-2,"Uruangnirin, Papua, Indonesia",urua1244,Uruangnirin,urn,Papunesia,-3.45498,132.745,Austronesian,decimal,Russell Barlow,"Uruangnirin has a decimal system with special substructure for numbers 7, 8 and 9. Numbers 100 and 1000 are Malay loanwords.",0.12345679012345678,0.6896551724137931,
barlowpacific-urua1244-1,Faur,urua1244,Uruangnirin,urn,Papunesia,-3.45498,132.745,Austronesian,decimal,Russell Barlow,,0.07407407407407407,0.41379310344827586,
numerals-urub1250-1,"Kaapor (Urubú-Kaapor), Brazil",urub1250,Urubú-Kaapor,urb,South America,-2.46455,-46.2204,Tupian,quinary,Eugene Chan,"Kaapor or Urubú-Kaapor has a quinary system of counting up to 20. 21 can also be expressed by ''awa pɨ pa'', 22 ''awa pɨ mokõi'', but the Kaapor today have used Portuguese numbers. The wordsː po=''hand''; pɨ =''foot''; awa=''person''; har=nominalizer; wayar=other side; pa(upa)=it is needed.",0.12345679012345678,0.6896551724137931,
numerals-urue1240-1,"Uru-eu-uau-uau, Brazil",urue1240,Uru-Eu-Wau-Wau,urz,South America,-10.9176,-63.8086,Tupian,,Eugene Chan,Uru-eu-uau-ua has three words same as Amundava can be regarded as 'numbers'.,0.018518518518518517,0.10344827586206896,
