"","ID","Name","Glottocode","Glottolog_Name","ISO639P3code","Macroarea","Latitude","Longitude","Family","BaseAnnotation","BaseAnnotator","BaseComment","Coverage","OneToThirty","BaseInSource"
"472","numerals-tsam1247-1","Tsamai (Ts'amakko), Ethiopia","tsam1247","Tsamai","tsb","Africa",5.3097,36.9139,"Afro-Asiatic","vigesimal","Eugene Chan","Tsamai haa vigesimal system. Twenty is expressed by 'qˀawko mume', which means 'one entire man = 20 digits'. The word 'baɡo' means 'mouth', 'ɡore' means 'people. The big numbers 'hundred', mato and 'thousand', 'ʃi' are both Amharic loan words.",0.246913580246914,1,NA
"473","numerals-tsik1238-1","Tsikimba, Niger state, Nigeria","tsik1238","Tsikimba","kdl","Africa",9.60496,4.88739,"Atlantic-Congo","vigesimal","Enock Appiah Tieku","7 appears as a compound with the form of 2 but the composition is not clear enough.; Tsikimba or Ashen has a rather complicated traditional numeral system similar to that of the Tsishingini language. 800 isː āmāŋā tōn āsū kúnlē. This language is spoken in New-Busa, Bargu LGA, Niger State, Nigeria.",0.259259259259259,1,NA
"474","numerals-tsis1238-1","Tsishingini (Kambari), Nigeria","tsis1238","Salka-Tsishingini","tsw","Africa",10.2882,5.11073,"Atlantic-Congo","decimal","Enock Appiah Tieku","Tsishingini has a rather complicated traditional numeral system recorded by Hoffman many years ago. The current numeral system recorded by Stark is a decimal system. In old numeral system, there were two options for compound numbers 14 to 19. 14 can be expressed by 'tàbáː ɡyèːndu' (one less fifteen ) or 'kùppánə̀zə́nə̀ʃín' (ten and four things), 19 can be expressed by 'ttəppé ʃúːnʃín' (one is not in twenty) or 'ùːʃìn bàːbú záttə̀ '[twenty less (=Hausa) one]. The number 40 is etymologically derived from 'áːmʊ́ŋɡa', means 'rope of 40 cowries'.",0.197530864197531,0.827586206896552,NA
"475","numerals-tsoa1238-1","Kua-Tsoa, Botswana, Zimbabwe","tsoa1238","Northern Tshwa","hio","Africa",-19.7974,26.9638,"Khoe-Kwadi","quinary","Eugene Chan","The Kua counting system is essentially based on 5 counting order. From 6 the names of fingers are used. Note that the symbol 'ǀ' is a dental click, 'ǃ' a (post) alveolar lateral click and 'ǁ' an alveolar click.",0.0555555555555556,0.310344827586207,NA
"476","numerals-tula1252-1","Tula (Kɨtule), Nigeria","tula1252","Tula","tul","Africa",9.84629,11.52551,"Atlantic-Congo","decimal","Enock Appiah Tieku","Tula (Kɨtule) has a decimal system similar to that of Bangunji.",0.246913580246914,1,NA
"477","numerals-tuli1249-1","Tulishi (Kamda dialect), Sudan","tuli1249","Tulishi","tey","Africa",11.4507,29.108,"Kadugli-Krongo","pentavigesimal","Eugene Chan","Tulishi has a numeral system based on twenty five system.",0.197530864197531,0.793103448275862,NA
"478","numerals-tuma1248-1","Tumari Kanuri, Eastern Niger","tuma1248","Tumari Kanuri","krt","Africa",14.2584,13.1571,"Saharan","decimal","Eugene Chan","Tumari Kanuri has a decimal system of counting. Note that the [j] in the data represents the same sound as 'y' in the English word ''yes''.",0.253086419753086,1,NA
"479","numerals-tuma1260-1","Tumak, Chad","tuma1260","Tumak","tmc","Africa",9.43747,17.4216,"Afro-Asiatic","decimal","Eugene Chan","Tumak has a decimal system with special forms for numbers 7, 8 and 9.",0.246913580246914,1,NA
"480","numerals-tumu1242-1","Sisaala Tumulung, Ghana","tumu1242","Tumulung Sisaala","sil","Africa",10.63451,-1.79707,"Atlantic-Congo","vigesimal","Enock Appiah Tieku","Sisaala Tumulung has a vigesimal system similar to that of Sissala. The second set of numbers 1 to 7 (with an asterisk) are used in counting.",0.246913580246914,1,NA
"481","numerals-tumz1238-1","Tumzabt, Algeria","tumz1238","Tumzabt","mzb","Africa",32.5014,3.85035,"Afro-Asiatic","","Eugene Chan","Like Tagargren, Tumzabt numerals '1 to 10 ' show two genders, namelyː masculine gender and feminine gender. On the above table: Left of the slash: Masculine form; Right of the slash: Feminine form",0.259259259259259,1,NA
"482","numerals-tune1261-1","Tunen, Cameroon","tune1261","Tunen","tvu","Africa",4.75,10.67,"Atlantic-Congo","decimal","Enock Appiah Tieku","Tunen has a decimal numeral system.",0.246913580246914,1,NA
"483","numerals-tuni1251-1","Tunya (Tunia), Chad","tuni1251","Tunia","tug","Africa",9.42506,18.2059,"Atlantic-Congo","decimal","Enock Appiah Tieku","Tunya has a decimal system. There are loanwords from Bagirmi for hundreds and thousands.",0.246913580246914,1,NA
"484","numerals-tunn1238-1","Tunni (Af-Tunni), Somalia","tunn1238","Tunni","tqq","Africa",1.06167,43.6847,"Afro-Asiatic","decimal","Eugene Chan","Tunni has a decimal system nearly identical with Somali. The actual forms for the compound numbers need checking with updated data. Tunni sometime is regarded as a dialect of Somali.",0.234567901234568,1,NA
"485","numerals-tuot1238-1","Tuotomb, Cameroon","tuot1238","Tuotomb","ttf","Africa",4.65626,10.6592,"Atlantic-Congo","quinary","Enock Appiah Tieku","6-9 does not clearly show the quinary base system; Tuotomb has a vigesimal system similar to that of Nomaande.",0.246913580246914,1,NA
"486","numerals-tupu1244-1","Tupari, Chad, Cameroon","tupu1244","Tupuri","tui","Africa",10.0144,14.8697,"Atlantic-Congo","decimal","Enock Appiah Tieku","Tupari has a decimal system. The alternative form for twenty is ' dɔ̀ɔ-ɓɔ̀ɡë ', which means ' hands two'. The number hundred is a loan from Arabic. The original meaning for 'thousand' is derived from a word means ' a traditional leather bag'. Tupari has four toneː high v́; mid-high v̄; mid-low v̀ and low tone v̈. Note that the vowels ( ï, ë. ö, ä' ɛ̈ ) with an 'Umlaut' are low-toned ones.",0.246913580246914,1,NA
"487","numerals-turk1306-1","Turka, Burkina Faso","turk1306","Turka","tuz","Africa",10.7114,-4.92082,"Atlantic-Congo","quinary","Enock Appiah Tieku","6-8 are based 5 but 9 is not; Turka has a vigesimal numeral system.",0.259259259259259,1,NA
"488","numerals-twen1242-1","Twendi (Cambap), Cameroon","twen1242","Cambap-Langa","twn","Africa",6.36656,11.7002,"Atlantic-Congo","quinary","Enock Appiah Tieku","20 is an atom; Twendi has a quianry, decimal numeral system similar to that of Kwanja. Twendi speakers are bilingual in Kwanja. The language appears to be diminishing in use. There were missing terms for the compound numbers and 60, 200 and 2000.",0.148148148148148,0.551724137931034,NA
"489","numerals-tyap1238-1","Tyap (Kataf), Nigeria","tyap1238","Tyap","kcg","Africa",9.75568,8.3082,"Atlantic-Congo","decimal","Enock Appiah Tieku","Tyap has a decimal numeral system similar to Kaje.",0.246913580246914,1,NA
"490","numerals-ubii1238-1","Ubi, Chad","ubii1238","Ubi","ubi","Africa",11.8006,18.558,"Afro-Asiatic","decimal","Eugene Chan","Ubi has a decimal system with substructure for numbers 6 to 9. There are two forms for numerals ''two''; rapi is used after ten. bur which means ''mouth'' is used in compound numerals.",0.246913580246914,1,NA
"491","numerals-udaa1238-1","Uda, Nigeria","udaa1238","Uda","uda","Africa",4.70196,8.06562,"Atlantic-Congo","mixed","Enock Appiah Tieku","quinary. 10, 20, 40, 60, 80 and 100 are atoms. 30=20+10, 50=40+10, 70=60+10, 90=80+10; Uda has a numeral system similar to that of Anaang and Efik.",0.191358024691358,0.758620689655172,NA
"492","numerals-uduk1239-1","Uduk (Twampa), Ethiopia, Sudan","uduk1239","Uduk","udu","Africa",9.16012,34.2293,"Koman","vigesimal","Eugene Chan","Uduk or ʼTwāmpā has a vigesimal system of counting, but various alternatives exist for the different series. Some speakers don't use múd̪èɗ for 6-10 (and later corresponding series). Some examples for alternatives for 11 are: ʼkúmèɗ(ì) pé ɗé, ʼkùmèɗ(ì) ʼcéɗí ɗé?, or pé dé? ʼkú?pʰā ʼkú?mèɗ. Younger speakers usually say dòŋgòn instead of dòŋòn,. i and the ŋ in péŋ are optional. Larger number (e.g. 1000 and above) tend to be in either English or Arabic, depending on the age/location of the speaker.",0.246913580246914,1,NA
"493","numerals-ukaa1243-1","Ukaan (Ikaan dialect), Nigeria","ukaa1243","Ukaan","kcf","Africa",7.59722,6.03933,"Atlantic-Congo","vigesimal","Enock Appiah Tieku","15-19 is base 20; Ukaan has a vigesimal numeral system with a special construction for compound numbers 15 to 19, which is formed by 20 - 5 to 1, respectively. The traditional highest number is 400 'ʊ̀hʲɔ̀nì'. Note that the [p] as in number 10 is replaced by [f] as in 11 [áfūmànûʃì], which means 'ten and one'. The 'àɡ͡bá' in 60 and other higher numbers stands for 'sack', with one 'sack' representing 'twenty'.",0.253086419753086,1,NA
"494","numerals-ukhw1241-1","Ukhwejo, CAR, Cameroon","ukhw1241","Ukhwejo","ukh","Africa",2.9095,16.267,"Atlantic-Congo","decimal","Enock Appiah Tieku","Ukhwejo has a decimal numeral system. Number 10 'kaamɔ́' means ''corn ball''.",0.240740740740741,1,NA
"495","numerals-ukwa1238-1","Ukwa, Nigeria","ukwa1238","Ukwa","ukq","Africa",5.59913,7.96002,"Atlantic-Congo","mixed","Enock Appiah Tieku","quinary 6-8 are base five. 15 is an atom. vigesimal, quadragesimal … 20, 40, 60, 80 and 100 are atoms. 30=20+10, 50=40+10, 70=60+10; Ukwa has a numeral system similar to that of Anaang and Efik.",0.191358024691358,0.758620689655172,NA
"496","numerals-uluk1257-1","Ulukwumi, Edo State, Nigeria","uluk1257","Ulukwumi","ulb","Africa",6.4974,6.59202,"Atlantic-Congo","vigesimal","Eugene Chan","Ulukwumi has a vigesimal system, the basic Ulukwumi numbers from 1 to 10 are similar to that of the Ede Cabe language of Benin.",0.253086419753086,1,NA
"497","numerals-urho1239-1","Urhobo, Nigeria","urho1239","Urhobo","urh","Africa",5.31155,5.86148,"Atlantic-Congo","vigesimal","Enock Appiah Tieku","Urhobo has a vigesimal system. Tone markingsː á = High tone, à = Low tone, ǎ = Rising (low-high) tone and downstepped high tone unmarked.",0.246913580246914,1,NA
"498","numerals-usag1244-1","Usakade, Nigeria","usag1244","Usaghade","usk","Africa",4.78581,8.53463,"Atlantic-Congo","quinary","Enock Appiah Tieku","Usakade has a numeral system similar to that of Anaang and Efik.",0.191358024691358,0.758620689655172,NA
"499","numerals-vagl1239-1","Vagla, Ghana","vagl1239","Vagla","vag","Africa",9.33848,-2.31333,"Atlantic-Congo","vigesimal","Enock Appiah Tieku","Vagla has a vigesimal system with special construction for 6 and 9. When counting, number one become / k͡péé/ and the /a/ is dropped from numbers 2 - 7. For counting people, /b/ is add to the beginning of numbers 2 - 7ː (banaa, bahoro, etc). For 50, there is a loanword from the Gonja language. Tone markingsː /á/= High, /à/= Low, Mid tone (unmarked).",0.246913580246914,1,NA
"500","numerals-vame1236-1","Vame (Pelasla), Cameroon","vame1236","Vame","mlr","Africa",10.9481,14.2131,"Afro-Asiatic","decimal","Eugene Chan","Vame (Pelasla) has a deimal system. The word for two thousand 'dʒì tʃâw' is indeed the same in both Ouldéme and Vamé. In Ouldémé it is twenty, while in Vamé it is two thousand, but only when talking about money.",0.246913580246914,1,NA
"501","barlowpacific-vehi1234-1","colloquial Malay of Singapore [from Mr. Wallace]","vehi1234","Vehicular Malay","","",-0.519317033613174,109.132732670432,"Austronesian","","","",0.0308641975308642,0.172413793103448,NA
"502","numerals-vemg1240-1","Vemgo-Mabas, Nigeria, Cameroon","vemg1240","Vemgo-Mabas","vem","Africa",10.8301,13.6633,"Afro-Asiatic","","Eugene Chan","Vemgo-Mabas has a numeral system similar to that of Lamang.",0.246913580246914,1,NA
"503","numerals-vidu1238-1","Vidunda, Tanzania","vidu1238","Vidunda","vid","Africa",-7.52674,36.9316,"Atlantic-Congo","decimal","Enock Appiah Tieku","Vidunda numbers are similar to that of Zamaro and the languages of Zigula-Zaramo group.",0.246913580246914,1,NA
"504","numerals-viem1243-1","Viemo (Vigye), Burkina Faso","viem1243","Viemo","vig","Africa",10.8429,-3.84128,"Atlantic-Congo","vigesimal","Eugene Chan","Viemo has a vigesimal system with special substructure for 8 and 9. It is a little uncertain of the status of what looks like a rare syllabic nasal in numbers 21 to 24. Higher numbers 400 is tãmĩci jumĩ [tãmĩt͡ʃi d͡ʒʷumĩ], 800. tãmĩci jumĩjɔ niinĩ [tãmĩt͡ʃi d͡ʒʷumĩd͡ʒɔ niːnĩ]. Viemo is a tonal language, tone marks will be added after further studied.",0.246913580246914,1,NA
"505","numerals-vute1244-1","Vute, Cameroon","vute1244","Vute","vut","Africa",6.13603,11.8839,"Atlantic-Congo","quinary","Enock Appiah Tieku","6 and 7 appear as base 5; Vute has a vigesimal numeral system with special forms for numbers 6, 7 and 9. They borrowed Fulani loan number for 'hundred' and English number for 'thousand'.",0.246913580246914,1,NA
"506","numerals-waam1244-1","Waama, Benin","waam1244","Waama","wwa","Africa",10.5956,1.65318,"Atlantic-Congo","decimal","Enock Appiah Tieku","Waama has a decimal system with noun classes. Many of the numbers words need to show the class of the noun to which the numbers refers. The counting form (when not referring to a particular noun) takes the prefix ''ma'', which is for the noun class of ''uncountable and abstracts''.",0.246913580246914,1,NA
"507","numerals-wabb1237-1","Wab, Papua New Guinea","wabb1237","Wab","wab","Papunesia",-5.61216,146.461,"Austronesian","","","The data for Wab was incomplete, new data of counting system needed to fill in the gaps for higher numerals.",0.0308641975308642,0.172413793103448,NA
"508","numerals-waci1239-1","Waci-Gbe (Gen-Gbe), Togo, Benin","waci1239","Waci Gbe","wci","Africa",6.45571,1.69303,"Atlantic-Congo","decimal","Enock Appiah Tieku","9 is a compound; Waci-Gbe used Ewe numerals from 20 onwards.",0.172839506172839,0.689655172413793,NA
"509","numerals-waja1259-1","Waja (nyan wɩyáʋ̀), Nigeria","waja1259","Waja","wja","Africa",9.91175,11.7206,"Atlantic-Congo","decimal","Enock Appiah Tieku","ternary 6 = a reduplication of 3?; Waja has a decimal system.",0.246913580246914,1,NA
"510","numerals-wali1263-1","Wali, Ghana","wali1263","Wali (Ghana)","wlx","Africa",10.0212,-2.31263,"Atlantic-Congo","vigesimal","Eugene Chan","Wali has a vigesimal system. The number 1000 might be a loan from English 'thousand'. The first column of numerals is for counting (enumeration) and the second one is used in noun phrase modifier. Note that the j=y (in old orthographic spellings).",0.246913580246914,1,NA
"511","numerals-wame1240-1","Wamey (Konyagi), Senegal","wame1240","Wamey","cou","Africa",12.5421,-13.177,"Atlantic-Congo","quinary","Enock Appiah Tieku","Wamey has a quinary-decimal system. The number thousand is a loan from Pulaar.",0.246913580246914,1,NA
"512","numerals-wand1278-1","Wandala (Malgwa), Nigeria","wand1278","Wandala","mfi","Africa",11.3169,13.8996,"Afro-Asiatic","decimal","Eugene Chan","Wandala has a decimal systems, the above data are based from Malgwa dialect,",0.240740740740741,1,NA
"513","numerals-wapa1235-1","Wapan Jukun, Nigeria","wapa1235","Wapan","juk","Africa",7.97862,9.83299,"Atlantic-Congo","quinary","Enock Appiah Tieku","Wapan Jukun has a quinary, vigesimal numeral system.The word for twenty 'ádì zun' is an abbreviation of 'ádì pà zun', which means 'body person one'. They are also Hausa loanwords 'dèrí' and 'dubu' for 100 and 1000.",0.246913580246914,1,NA
"514","numerals-waph1238-1","Wapa (Wãpha), Nigeria","waph1238","Wãpha","juw","Africa",9.10829,9.90381,"Atlantic-Congo","vigesimal","Eugene Chan","Wapa has a vigesimal numeral system.",0.240740740740741,1,NA
"515","googleuninum-war","Waray","wara1247","Waray","","Papunesia",NA,NA,"Austronesian","","","",0.679012345679012,1,NA
"516","numerals-warn1244-1","Warnang (Werni/Wernang), Sudan","warn1244","Warnang","wrn","Africa",10.594,31.1574,"Heibanic","","Eugene Chan","Warnang has only traditional numerals from one to three now, the other numerals have been substituted by Sudanese Arabic now. Above three, most of the remaining forms are not commonly used (they were still remembered by my informant). Note that the [ʈʈ] in numbers 1, 5, 6, 7 and 9 is a double retroflex [ʈ].",0.0740740740740741,0.379310344827586,NA
"517","numerals-west2454-1","Western Niger Fulfulde, Niger","west2454","Western Niger Fulfulde","fuh","Africa",14.2471,-0.52004,"Atlantic-Congo","quinary","Enock Appiah Tieku","20 is either an atom or a borrowed form - not clear; Western Niger Fulfulde has a quinary-decimal system. The above data was based on Fulfulde Jelgoore in Northern Burkina Faso. The phonetic symbols ː [ɗ is an implosive stop. The conversions between traditional phonetic symbols and IPA areː c =[t͡ʃ], j = [d͡ʒ ] and y = [ j].",0.246913580246914,1,NA
